isbn,language_code,text_reviews_count,authors,publisher,num_pages,isbn13,bookID,ratings_count,title,average_rating,publication_month,publication_year
0231166508,eng,2,Carrie J. Preston,Columbia University Press,3,9780231166508,27917540,3,"Learning to Kneel: Noh, Modernism, and Journeys in Teaching",3,,2016
0972367004,,33,Piers Anthony,Mundania Press LLC,456,9780972367004,1707946,456,"Pornucopia (Pornucopia, #1)",3,5,2003
0553586033,eng,11,Chandler McGrew,Dell,61,9780553586039,1707945,61,The Darkening,3,7,2004
0330418130,,1,Julie Bertagna,Young Picador,14,9780330418133,1959086,14,Soundtrack,3,7,2004
0873485475,eng,1,"Fred Feldman, Georges Sayad",Pathfinder,1,9780873485470,790072,1,Palestine and the Arabs' Fight for Liberation,3,1,1989
1843866080,eng,2,Rory Patrick Allen,Vanguard Press,13,9781843866084,8164649,13,Oman: Under Arabian Skies,3,,2010
9029531223,nl,1,Geerten Meijsing,De Arbeiderspers,6,9789029531221,3421204,6,Een meisjesleven,3,,1981
1590582837,,3,Frederick Ramsay,Poisoned Pen Press,4,9781590582831,5169488,4,Impulse,3,6,2006
0863722970,,1,Kamal Dib,Ithaca Press,6,9780863722974,2153264,6,Warlords and Merchants: The Lebanese Business and Political Establishment,3,1,1999
0618773398,,17,Jenefer Shute,Mariner Books,83,9780618773398,470085,83,User ID: A Novel of Identity Theft,3,10,2006
0385537581,eng,12,Juli Zeh,Nan A. Talese,41,9780385537582,18373227,41,Decompression,3,5,2014
1892514974,,3,M.A. Harper,Hill Street Press,20,9781892514974,4699955,20,"The Worst Day of My Life So Far: My Mother, Alzheimer's and Me",3,1,2001
1620104105,eng,9,Ted Naifeh,Oni Press,25,9781620104101,33590273,25,"Night's Dominion, Vol. 1 (Night's Dominion, #1-6)",3,7,2017
1620104083,eng,17,"Ulises Farinas, Erick Freitas",Oni Press,39,9781620104088,33590272,39,Motro Volume One,3,7,2017
0679748245,,9,"Alan Zweibel, Alex Tiani",Villard,29,9780679748243,248165,29,North: The Tale of a Boy Who Becomes a Free Agent and Travels the World in Search of the Perfect Parents,3,6,1994
0714530603,eng,2,"Nikolaj Frobenius, Tom Geddes",Marion Boyars Publishers Ltd,10,9780714530604,1408958,10,De Sade's Valet,3,4,2001
1555709907,,6,Caitlin A. Bagley,Neal-Schuman Publishers,23,9781555709907,21447914,23,Makerspaces: Top Trailblazing Projects,3,3,2014
0749929464,,2,"Kevin Crouch, Tanja Crouch","Little, Brown UK",18,9780749929466,6996500,18,Sun King,3,6,2009
3839001587,ger,16,Lottie Moggach,Script5,49,9783839001585,20612567,49,Ich bin Tess,3,2,2014
1849496684,,3,"Abigail Ahern, Graham Atkins-Hughes",Quadrille Publishing,8,9781849496681,24488285,8,Color: Transform Your Home,3,8,2015
0375718850,,18,"Ethan Hawke, Bingham Hawke",Vintage,127,9780375718854,1139709,127,Ash Wednesday,3,6,2003
1560256362,eng,66,Larry Beinhart,Nation Books,327,9781560256366,111006,327,The Librarian,3,8,2004
0007206992,eng,28,Ian Sansom,HarperCollins Publishers,147,9780007206995,395957,147,The Case of the Missing Books (Mobile Library Mystery #1),3,2,2006
0312328052,eng,95,Penn Jillette,St. Martin's Griffin,734,9780312328054,361956,734,Sock,3,7,2004
0007157762,en-GB,50,Hilary Mantel,Harper Perennial,330,9780007157761,395959,330,Beyond Black,3,,2005
9507641327,spa,3,Stanislas de Rhodes,CS Ediciones,40,9789507641329,2558909,40,Memorias de una pulga,3,5,1995
0997431504,,60,"Steve Hoover, Brett  Wagner",Animal Media Group LLC,74,9780997431506,34381388,74,Lies We Tell Our Kids,3,2,2018
0856356921,,3,Malachi Whitaker,"Carcanet Press, Ltd.",6,9780856356926,5319918,6,The Crystal Fountain & Other Stories,3,,1984
1937248623,eng,5,Courtney Milan,Courtney Milan,12,9781937248628,31390682,12,A Right Honorable Gentleman,3,8,2016
0833531131,,1,Scott O'Dell,Turtleback Books,11,9780833531131,7915266,11,Carlota,3,2,1989
1419700316,,48,Benedict Carey,Harry N. Abrams,200,9781419700316,12750290,200,Poison Most Vial,3,4,2012
0440338735,,13,Bridget Asher,Bantam,15,9780440338734,25430263,15,All of Us and Everything: A Novel,3,11,2015
0345256506,,2,Jaan Kangilaski,Ballantine Books,3,9780345256508,4990962,3,The Seeking Sword,3,1,1977
1600590160,,6,Terry  Taylor,Lark Books,21,9781600590160,1979590,21,"Jewelry with a Hook: Crocheted Fiber Necklaces, Bracelets  More",3,10,2007
0140030913,eng,11,Mervyn Peake,Penguin,73,9780140030914,3471600,73,Titus Alone,3,,1959
0786014059,,13,Burl Barer,Pinnacle,63,9780786014057,1911905,63,Body Count,3,9,2002
159228325X,,5,H. Paul Jeffers,Lyons Press,30,9781592283255,1911909,30,"History's Greatest Conspiracies: One Hundred Plots, Real and Suspected, That have Shocked, Fascinated, and Sometimes Changed the World",3,8,2004
1481073788,eng,12,"Tony McFadden, Charles McFadden",Createspace,18,9781481073783,17409717,18,Unprotected Sax,3,2,2013
1609498267,,1,"Debra Goodrich Bisel, Michelle M. Martin",History Press,4,9781609498269,17171882,4,Kansas Forts & Bases: Sentinels on the Prairie,3,2,2013
1635333385,,23,S.J.D. Peterson,Dreamspinner Press,56,9781635333381,34818666,56,Something's Brewing at Joe's,3,6,2017
0071424539,,1,George Sharpley,McGraw-Hill,3,9780071424530,2002922,3,Teach Yourself Beginner's Latin Package (Book + 2cds),3,4,2004
075351009X,,21,Dawn Porter,Virgin Books,119,9780753510094,609317,119,Diaries of an Internet Lover: What Really Happens When Naughty Girls Date,3,7,2006
6020319466,eng,15,Ika Natassa,Gramedia Pustaka Utama,34,9786020319469,28820577,34,Underground,3,2,2016
0316781142,,43,Anita Shreve,"Little, Brown and Company",242,9780316781145,984585,242,The Last Time They Met,3,4,2001
9525635635,fin,1,"Benjamin Kunkel, Sari Karhulahti",Bazar,11,9789525635638,17786553,11,Jumissa,3,,2008
0321244230,,1,June Johnson,Longman Publishing Group,3,9780321244239,479760,3,"Global Issues, Local Arguments: Readings for Writing",3,8,2006
1848991983,,5,Zita West,Duncan Baird Publishers,10,9781848991989,20342690,10,Eat Yourself Pregnant: Essential Recipes to Boosting your Fertility Naturally,3,9,2014
0312181310,,2,Michael Kilian,Thomas Dunne Books,9,9780312181314,432995,9,Major Washington,3,12,1998
0810107678,,1,"Norman B. Spector, Eugene Vinaver",Northwestern University Press,25,9780810107670,162826,25,The Romance of Tristan and Isolt,3,12,1985
0553291459,eng,5,"Francine Pascal, Kate William",Bantam,244,9780553291452,412349,244,"Cheating to Win (Sweet Valley High, #77)",3,6,1991
0451077393,,2,Kenneth C. Johnson,New American Library,8,9780451077394,938622,8,Hounds of Dracula,3,,1977
0838935117,,4,Elaina Norlin,ALA Editions,6,9780838935118,1763936,6,Usability Testing for Library Websites: A Hands-On Guide,3,9,2000
9053332189,nl,3,Lydia Rood,Prometheus,53,9789053332184,3475260,53,Louter lust,3,,1993
0553486411,,4,John Whitman,Skylark,143,9780553486414,799501,143,"Clones (Star Wars: Galaxy of Fear, #11)",3,7,1998
0810131218,,15,Eric  Bennett,Triquarterly,68,9780810131217,23705688,68,A Big Enough Lie: A Novel,3,6,2015
1444903608,eng,16,Siobhan Parkinson,Hodder Children's Books,61,9781444903607,17703113,61,Heart-Shaped,3,8,2013
0873494261,,2,Ellie Schiedermayer,Krause Publications,16,9780873494267,337247,16,Got Tape?,3,11,2004
3499224577,ger,1,"Siri Hustvedt, Uli Aumuller",Rowohlt-Taschenbuch-Verlag,28,9783499224577,1320528,28,Die Verzauberung der Lily Dahl,3,,2008
0375867023,eng,86,Sonia Gensler,Knopf Books for Young Readers,446,9780375867026,16217444,446,The Dark Between,3,8,2013
0099284367,eng,236,Susan Hill,Vintage,1802,9780099284369,678362,1802,The Mist in the Mirror,3,9,1999
0761140387,,2,James Kramon,Workman Publishing Company,9,9780761140382,1285615,9,You Don't Need a Lawyer,3,9,2005
1472392183,,3,Margaret Wise Brown,Parragon,13,9781472392183,26709432,13,Love Song of the Little Bear,3,1,2016
8483650231,,1,Javier Urzay Ramirez,Suma de Letras,2,9788483650233,6202810,2,La Opera Secreta: Mozart y La Partitura Masonica,3,1,2007
1554887720,,2,Wayne Larsen,Dundurn Group Ltd,11,9781554887729,12023620,11,Tom Thomson: Artist of the North (Quest Library),3,1,2011
1408821923,,14,Joanna Briscoe,Bloomsbury Publishing PLC,57,9781408821923,14325119,57,You,3,5,2012
1471117081,,1,Brittany Geragotelis,Simon & Schuster UK,1,9781471117084,16032751,1,What the Spell,3,1,2013
0981248861,,3,"Bill Kennedy, Darren Wershler",Snare Books,10,9780981248868,11385118,10,Update,3,10,2010
0758274890,,55,Isis Crawford,Kensington,314,9780758274892,17318451,314,"A Catered Christmas Cookie Exchange (A Mystery with Recipes, #9)",3,10,2013
9100105910,swe,6,Monika Fagerholm,Albert Bonniers forlag,116,9789100105914,1739708,116,Den amerikanska flickan,3,1,2005
1439150133,,2,Susan Engel,Atria Books,10,9781439150139,13108958,10,Red Flags or Red Herrings?: The Telltale Signs That Predict Your Child's Future,3,2,2013
1435835581,,1,Adam Furgang,Rosen Central,5,9781435835580,7097809,5,"The Noble Gases: Helium, Neon, Argon, Krypton, Xenon, Radon",3,1,2010
0002163713,eng,1,Geoffrey Wansell,Williams Collins Sons and Co Ltd.,1,9780002163712,19035298,1,Cary Grant: Haunted Idol,3,,1983
0618003932,,1,Tim Egan,HMH Books for Young Readers,20,9780618003938,452816,20,A Mile From Ellington Station,3,3,2001
0553589296,eng,18,Tony Ballantyne,Spectra,221,9780553589290,889111,221,Capacity (AI Trilogy #2),3,12,2006
1589251644,en-US,7,"Julia Hubery, Caroline Pedler",Tiger Tales,29,9781589251649,21813241,29,When Grandma Saved Christmas,3,9,2014
1250054419,eng,161,Stephen Metcalfe,St. Martin's Griffin,377,9781250054418,21853683,377,The Tragic Age,3,3,2015
1447248503,eng,24,Helen Eve,Macmillan Children's Books,62,9781250054593,21853685,62,Boarding School Girls,3,1,2015
078516040X,eng,43,"Dan Abnett, Tan Eng Huat, Andy Lanning, Timothy Green II",Marvel,214,9780785160403,12049448,214,Annihilators,3,9,2011
1442454652,,3,"Tony Dungy, Lauren Dungy, Vanessa Brantley-Newton",Simon Spotlight,31,9781442454651,15801119,31,The Missing Cupcake Mystery: with audio recording,3,1,2013
0143142836,,40,"Nick Hornby, Nicholas Hoult",Penguin Audio,97,9780143142836,783973,97,Slam,3,10,2007
1632161230,eng,6,Benjamin Dahlbeck,Dreamspinner Press,13,9781632161239,23340553,13,"Once Shattered, Twice Shy",3,11,2014
0099754711,en-GB,18,Ian McEwan,Vintage,145,9780099754718,597225,145,In Between the Sheets,3,,2006
270964861X,fre,2,Frederic Lenormand,JC Lattes,9,9782709648615,25009549,9,"Élémentaire, mon cher Voltaire ! (Voltaire mène l'enquête, #5)",3,2,2015
158816506X,,2,"Country Living Magazine, Mark Scott","Hearst Communications, Inc.",9,9781588165060,430956,9,Country Living Shoestring Chic: Extraordinary Style for Less,3,8,2005
1402274009,,7,"Anne Dranitsaris, Heather Dranitsaris-Hilliard",Sourcebooks,48,9781402274008,14296940,48,Who Are You Meant to Be?: A Groundbreaking Step-By-Step Process for Discovering and Fulfilling Your True Potential,3,1,2013
1845967615,eng,4,Tim Newark,Pen & Sword,6,9781845967611,13410267,6,Empire Of Crime : Organised Crime In The British Empire,3,,2011
0199538093,eng,12,"Edith Wharton, Elaine Showalter",Oxford University Press,91,9780199538096,4949134,91,Ethan Frome,3,1,2009
0994401590,eng,2,"Jessica Skogstad, Tara Reynolds",Aly's Books,2,9780994401595,34348156,2,Enid and Her Two Mums,3,12,2016
8858622707,ita,1,Dacia Maraini,Rizzoli,2,9788858622704,14287787,2,La grande festa,3,11,2011
9048834481,nl,19,Carry Slee,Slee,76,9789048834488,31839512,76,Verdacht,3,9,2016
1780761651,,1,Howard Hughes,I. B. Tauris,5,9781780761657,20696081,5,Outer Limits: The Filmgoers' Guide to the Great Science-Fiction Films,3,6,2014
8408099515,spa,9,Espido Freire,Planeta,66,9788408099512,10214002,66,La flor del norte,3,1,2011
1743053452,eng,1,Adrian  Mitchell,Wakefield Press,1,9781743053454,25118780,1,"The Profilist, the notebooks of Ethan Dibble",3,,2015
1616951419,eng,248,Jacquelyn Mitchard,Soho Teen,924,9781616951412,13642750,924,"What We Saw at Night (What We Saw at Night, #1)",3,1,2013
9020457780,nl,5,Karel Glastra van Loon,Uitgeverij L.J. Veen,297,9789020457780,1441331,297,De passievrucht,3,4,1999
9025417035,nl,50,Karel Glastra van Loon,Pandora,2088,9789025417031,1441330,2088,De passievrucht,3,,2005
1608201651,,29,Rick R. Reed,MLR Press,130,9781608201655,8577678,130,A Demon Inside,3,6,2010
1480014842,eng,3,Ambrose Bierce,Createspace Independent Publishing Platform,4,9781480014848,19117226,4,The Damned Thing,3,9,2012
0553296132,,1,Beverly Byrne,Fanfare,8,9780553296136,1183291,8,The Firebirds,3,4,1992
0263715000,eng,5,Anne Hampson,Mills & Boon,63,9780263715002,6470265,63,Stormy the Way,3,,1973
0140031308,,12,William Trevor,Penguin Books,70,9780140031300,1183296,70,The Love Department,3,11,1996
0879974044,,9,Michael Moorcock,DAW,165,9780879974046,1062542,165,The Rituals of Infinity,3,9,1978
158005577X,,6,Lisa Edwards,Seal Press,29,9781580055772,24694149,29,Please Don't Bite the Baby (and Please Don't Chase the Dogs): Keeping Our Kids and Our Dogs Safe and Happy Together,3,10,2015
1476723958,eng,131,Martha Grimes,Scribner,425,9781476723952,17571293,425,The Way of All Fish,3,1,2014
1476725179,en-GB,100,Rachel Louise Snyder,Scribner,452,9781476725178,17571291,452,What We've Lost is Nothing,3,1,2014
1479864072,eng,3,Patricia Melzer,NYU Press,4,9781479864072,24339398,4,Death in the Shape of a Young Girl: Women's Political Violence in the Red Army Faction,3,5,2015
0375429506,,2,The Princeton Review,Random House Information Group,7,9780375429507,7141511,7,"Cracking the AP Statistics Exam, 2010 Edition",3,1,2009
029914044X,eng,5,R. Douglas Cope,University of Wisconsin Press,62,9780299140441,814566,62,"The Limits of Racial Domination: Plebeian Society in Colonial Mexico City, 1660-1720",3,4,1994
088295931X,,3,Robert V. Remini,Harlan Davidson,43,9780882959313,1088472,43,The Jacksonian Era,3,12,1996
0545139058,en-US,340,Alexandra Bullen,Point,2722,9780545139052,6620466,2722,"Wish (Wish, #1)",3,4,2010
1432734296,,2,Leo Michel Abrami,Outskirts Press,3,9781432734299,6620460,3,Evading the Nazis: The Story of a Hidden Child in Normandy,3,1,2009
8511070303,por,1,Francois Laplantine,Brasiliense,14,9788511070309,446167,14,Aprender Antropologia,3,,2003
0547855400,,1,Catherine Gilbert Murdock,HMH Books for Young Readers,6,9780547855400,13429670,6,Wisdom's Kiss,3,1,2013
8817037575,ita,2,Catena Fiorello,Rizzoli,8,9788817037570,17566786,8,Dacci oggi il nostro pane quotidiano,3,3,2013
0062268430,,1,Wendy  Williams,William Morrow Paperbacks,5,9780062268433,18053022,5,Hold Me in Contempt: A Romance,3,4,2014
0747539928,,5,Liza Cody,Bloomsbury Publishing,59,9780747539926,128145,59,Monkey Wrench,3,,1998
162694024X,eng,1,Shannon Kennedy,Black Opal Books,6,9781626940246,18010088,6,Asking for It (The Stewart Falls Cheerleaders #2),3,5,2013
9173374148,swe,2,Lina Hagelback,Brombergs forlag,42,9789173374149,17561208,42,Violencia,3,1,2013
0670066923,,9,Zsuzsi Gartner,Pintail,23,9780670066926,13586722,23,Better Living Through Plastic Explosives,3,11,2012
1609450795,,22,Tonino Benacquista,Europa Editions,75,9781609450793,13586725,75,The Thursday Night Men,3,9,2012
3462048546,ger,36,Dave Eggers,KiWi-Taschenbuch,179,9783462048544,27234272,179,Der Circle,3,10,2015
968168592X,,3,"Jorge F. Hernandez, Octavio Paz, Carlos Fuentes, Salvador Elizondo, Francisco Tario, Juan de la Cabada, Jose Revueltas, Francisco Rojas Gonzalez, Elena Garro, Alfonso Reyes, Juan Rulfo, Martin Luis Guzman, Edmundo Valades, Ines Arredondo, Rosario Castellanos, Efren Hernandez, Jorge Ibarguengoitia, Juan Jose Arreola, Juan Garcia Ponce, Sergio Pitol, Jose Emilio Pacheco",Fondo de Cultura Economica,15,9789681685928,4143169,15,"Sol, Piedra y Sombras: Veinte Cuentistas Mexicanos de la Primera Mitad del Siglo XX",3,6,2008
0470561963,,1,Patrick Gaughan,John Wiley & Sons,14,9780470561966,8791167,14,"Mergers, Acquisitions, and Corporate Restructurings",3,12,2014
0312967039,eng,20,Robin Hathaway,St. Martin's Dead Letter,110,9780312967031,904808,110,"The Doctor Digs a Grave (Dr. Fenimore, #1)",3,4,1999
1558704485,,2,Diane Warner,Betterway Books,18,9781558704480,439934,18,How to Have a Big Wedding on a Small Budget: Cut Your Wedding Costs by Half--Or More!,3,3,1997
0312290365,,14,Robin Hathaway,Minotaur Books,49,9780312290368,904805,49,"The Doctor Dines in Prague (Dr. Fenimore, #4)",3,11,2003
0312974930,eng,13,Robin Hathaway,Minotaur Books,79,9780312974930,904807,79,"The Doctor Makes a Dollhouse Call (Dr. Fenimore, #2)",3,12,2000
0312349939,,6,Robin Hathaway,Minotaur Books,34,9780312349936,904806,34,"The Doctor Rocks the Boat (Dr. Fenimore Mysteries, #5)",3,6,2006
1921167556,eng,7,Michael Panckridge,Black Dog Books,47,9781921167553,3498522,47,The Cursed,3,,2007
9781626195,eng,3,Patrick Evans,The History Press,14,9781626195585,24971528,14,Grand Rapids Beer: An Intoxicating History of River City Brewing,3,,2015
1626492638,eng,21,Megan Mulry,Riptide Publishing,61,9781626492639,25070366,61,"Bound with Love (Regency Reimagined, #2)",3,6,2015
0060989211,,5,"Barry Sears, Lynne Spears, Lynne Sears, Lynn Sears",William Morrow Paperbacks,62,9780060989217,253519,62,"Zone Meals in Seconds: 150 Fast and Delicious Recipes for Breakfast, Lunch, and Dinner",3,12,2004
1401351859,,6,Clare Longrigg,Miramax Books,63,9781401351854,314589,63,No Questions Asked: The Secret Life of Women in the Mob,3,7,2004
0060913525,eng,1,"Charles Earle Funk, Charles Earle Funk Jr.",Harper Perennial,8,9780060913526,884779,8,Horsefeathers and Other Curious Words,3,10,1986
1408847167,en-GB,24,Lucie Whitehouse,Bloomsbury,60,9781408847169,18401914,60,Before We Met,3,1,2014
0736481907,,1,"Apple Jordan, Fabio Laguna, Andrea Cagol",Random House Disney,2,9780736481908,29807881,2,A Cake to Bake,3,8,2016
0823423727,eng,57,"Judy Cox, Amanda Haley",Holiday House,243,9780823423729,13440720,243,The Secret Chicken Society,3,4,2012
0671316583,,1,Bruce Lansky,Meadowbrook,12,9780671316587,1006662,12,Baby Names Around the World,3,5,1999
0684047020,eng,4,Bruce Lansky,Meadowbrook Press,19,9780684047027,1006664,19,"60,000+ Baby Names",3,11,2006
1570918481,,9,"Linda Trice, Hazel Mitchell",Charlesbridge,30,9781570918483,25387687,30,Kenya's Art,3,1,2016
9970637134,,1,Kevin     O'Connor,Fountain Publishers,6,9789970637133,6891511,6,Ugandan Society Observed,3,1,2008
0425215245,,64,Lynn Harris,Berkley Trade,256,9780425215241,19051,256,Death by Chick Lit,3,6,2007
0738709123,en-US,57,Jess Lourey,Midnight Ink,664,9780738709123,19052,664,June Bug (Murder-by-Month Mystery #2),3,3,2007
8876381023,ita,1,Jerome Garcin,Isbn edizioni,4,9788876381027,15725138,4,Nuovi miti d'oggi - Da Barthes alla Smart,3,,2008
1400078121,,217,Myla Goldberg,Anchor Books,1467,9781400078127,19056,1467,Wickett's Remedy,3,10,2006
0544323572,,1,Nancy Coffelt,HMH Books for Young Readers,1,9780544323575,20256656,1,Pug in a Truck,3,1,2015
0544324048,,9,James Proimos,HMH Books for Young Readers,33,9780544324046,20256652,33,The Complete Adventures of Johnny Mutton,3,10,2014
0785128816,eng,51,"Jeph Loeb, Ed McGuinness",Marvel,602,9780785128816,5626060,602,"Hulk, Volume 1: Red Hulk",3,11,2008
0983057710,,3,"Stefano Guandalini, Lara Field, Carol Shilson, Ronit Rose, Sueson Vess, Kim Koell",R & R Publishing,10,9780983057710,11768080,10,Jump Start Your Gluten-Free Diet! Living with Celiac / Coeliac Disease & Gluten Intolerance,3,6,2011
